company,first_name,last_name,email,phone,domain,industry,city,province,country,notes,source_file,priority_bucket
None,Yukon,Tech Network,info@yukontechnetwork.com,+18674561111,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Yukon,Tech Pros,info@yukontechpros.com,+18676672222,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Infusion,,infusion@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ingenieux,,ingenieux@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Innocent,,innocent@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Inox,,inox@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Insulaire,,insulaire@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Intense,,intense@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Interieur,,interieur@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Intime,,intime@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Intrigue,,intrigue@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Iode,,iode@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Iris,,iris@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ivoire,,ivoire@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ivy,,ivy@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jade,,jade@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jade,Plumbing,jadeplumbing@mymts.net,+12043396789,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Jais,,jais@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jalon,,jalon@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jalousie,,jalousie@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jambe,,jambe@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,J,& J Plumbing,jandjplumbing@mymts.net,+12046612345,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Jardin,,jardin@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jasmin,,jasmin@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jauge,,jauge@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jeans,,jeans@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jet,Plumbing,jetplumbing@mymts.net,+12048883456,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Jeu,,jeu@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jeune,,jeune@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Joie,,joie@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jonction,,jonction@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jouet,,jouet@qc.ca,+15142885000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Journal,,journal@qc.ca,+15148496000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Joute,,joute@qc.ca,+15149337000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Joyau,,joyau@qc.ca,+15148428000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jubile,,jubile@qc.ca,+15145249000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Juge,,juge@qc.ca,+15149871000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jungle,,jungle@qc.ca,+15147612000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Jupiter,,jupiter@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Juriste,,juriste@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Justice,,justice@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Kaki,,kaki@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Kangourou,,kangourou@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Kermesse,,kermesse@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Keystone,Plumbing,keystoneplumbing@mymts.net,+12043458901,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Kilo,,kilo@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Kingston,Plumbing,kingstonplumbing@mymts.net,+12045551234,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Kiosque,,kiosque@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Koala,,koala@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lac,,lac@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lacet,,lacet@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lagon,,lagon@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Laine,,laine@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lait,,lait@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lakeside,Plumbing,lakesideplumbing@mymts.net,+12047275678,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Lampe,,lampe@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lande,,lande@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Landmark,Plumbing,landmarkplumbing@mymts.net,+12046619012,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Langue,,langue@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lanterne,,lanterne@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lapin,,lapin@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Large,,large@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Larve,,larve@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lasagne,,lasagne@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Latte,,latte@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Laurel,,laurel@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lave,,lave@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lavis,,lavis@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Layette,,layette@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lazuli,,lazuli@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lea,,lea@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,LFBB,D New Brunswick,leads@lfbbd.com,+15066334455,,Lead Gen,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Lechage,,lechage@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,LEDC,Business Directory,ledc@ledc.com,+15194333491,,Economic Development,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Legacy,Plumbing,legacyplumbing@mymts.net,+12043392345,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Legende,,legende@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Legume,,legume@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lendemain,,lendemain@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lent,,lent@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lente,,lente@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lepine,,lepine@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Leslie,,leslie@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lest,,lest@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lettre,,lettre@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Levant,,levant@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Levee,,levee@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Levier,,levier@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Liaison,,liaison@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Libelle,,libelle@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Liberty,Plumbing,libertyplumbing@mymts.net,+12048886789,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Licence,,licence@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lien,,lien@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lierre,,lierre@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lieu,,lieu@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ligne,,ligne@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lilas,,lilas@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lime,,lime@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Limite,,limite@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Limpide,,limpide@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Linceul,,linceul@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Linge,,linge@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lion,,lion@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Liquide,,liquide@qc.ca,+15142885000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lisiere,,lisiere@qc.ca,+15148496000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lisse,,lisse@qc.ca,+15149337000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Liste,,liste@qc.ca,+15148428000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Litre,,litre@qc.ca,+15145249000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Livre,,livre@qc.ca,+15149871000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Loge,,loge@qc.ca,+15147612000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Loisir,,loisir@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lombaire,,lombaire@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Long,,long@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lorette,,lorette@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Loriot,,loriot@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Loup,,loup@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Loutre,,loutre@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lubrifiant,,lubrifiant@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lucarne,,lucarne@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lueur,,lueur@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Luge,,luge@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lumiere,,lumiere@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lune,,lune@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lutin,,lutin@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Luxe,,luxe@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lymphatique,,lymphatique@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Lys,,lys@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Macadam,,macadam@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Machine,,machine@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Magasin,,magasin@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Magie,,magie@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Magnolia,,magnolia@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Maharadjah,,maharadjah@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mail,,mail@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Main,,main@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Maison,,maison@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Majestueux,,majestueux@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Malachite,,malachite@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Malice,,malice@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Malle,,malle@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mamelon,,mamelon@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Manche,,manche@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mandarine,,mandarine@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mangeoire,,mangeoire@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Manne,,manne@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Manteau,,manteau@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Maple,Leaf Plumbing,mapleleafplumbing@mymts.net,+12043453456,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Marais,,marais@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marathon,Plumbing,marathonplumbing@mymts.net,+12045558901,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Marbre,,marbre@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marchand,,marchand@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marche,,marche@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marin,,marin@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marionnette,,marionnette@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marqueterie,,marqueterie@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Marquis,,marquis@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Martre,,martre@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Masque,,masque@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Massif,,massif@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Master,,master@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mat,,mat@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Matelot,,matelot@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Materiau,,materiau@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Matin,,matin@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Matinee,,matinee@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Matrice,,matrice@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mauve,,mauve@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Maxi,,maxi@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Medaille,,medaille@qc.ca,+15142885000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Medecin,,medecin@qc.ca,+15148496000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Meditation,,meditation@qc.ca,+15149337000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mehari,,mehari@qc.ca,+15148428000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Melange,,melange@qc.ca,+15145249000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Melodie,,melodie@qc.ca,+15149871000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,St.,John’s Board of Trade,members@stjohnsbot.ca,+17097266666,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Memoire,,memoire@qc.ca,+15147612000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Menage,,menage@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Menhir,,menhir@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Menthe,,menthe@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Menu,,menu@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mercure,,mercure@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mercury,Plumbing,mercuryplumbing@mymts.net,+12047271234,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Meridien,,meridien@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Merle,,merle@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mesange,,mesange@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Message,,message@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Messager,,messager@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Metallique,,metallique@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Meteor,,meteor@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Methode,,methode@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Metro,,metro@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Meuble,,meuble@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Meunier,,meunier@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Midwest,Plumbing,midwestplumbing@mymts.net,+12046615678,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Miel,,miel@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mignon,,mignon@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mille,,mille@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mimosa,,mimosa@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mineraux,,mineraux@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mini,,mini@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Minuit,,minuit@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Miracle,,miracle@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Miroir,,miroir@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mirror,Me Photo Booth,mirrorme@pe.ca,+12047829012,,Event Services,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Mode,,mode@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moderato,,moderato@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moelle,,moelle@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moins,,moins@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mois,,mois@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mole,,mole@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mollusque,,mollusque@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moment,,moment@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Monarque,,monarque@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Monde,,monde@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mont,,mont@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Montagne,,montagne@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Monte,,monte@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Monument,,monument@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moral,,moral@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Morelle,,morelle@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Morgue,,morgue@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Morue,,morue@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mosaïque,,mosaique@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mot,,mot@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moteur,,moteur@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moule,,moule@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mousse,,mousse@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mouton,,mouton@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Moyen,,moyen@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mozaique,,mozaique@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Muguet,,muguet@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mulot,,mulot@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Mur,,mur@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Muse,,muse@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Musique,,musique@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
